Row ID,Order ID,Order Date,Product ID,Sales,Customer ID,Customer Name,Region,Category
1522,CA-2015-144806,12/06/15,FUR-FU-10002253,206.112,GH-14425,Gary Hwang,West,Furniture
1523,CA-2015-144806,12/06/15,OFF-PA-10002586,19.92,GH-14425,Gary Hwang,West,Office Supplies
1524,CA-2015-144806,12/06/15,OFF-PA-10003039,198.272,GH-14425,Gary Hwang,West,Office Supplies
1525,CA-2015-144806,12/06/15,OFF-ST-10004804,247.104,GH-14425,Gary Hwang,West,Office Supplies
1526,CA-2015-144806,12/06/15,OFF-AR-10004042,86.304,GH-14425,Gary Hwang,West,Office Supplies
1527,CA-2016-122392,07/22/16,OFF-AR-10002221,4.16,CJ-12010,Caroline Jumper,East,Office Supplies
1528,CA-2016-122392,07/22/16,FUR-FU-10002456,11.648,CJ-12010,Caroline Jumper,East,Furniture
1529,CA-2015-148432,11/07/15,OFF-FA-10004968,26.18,MC-18130,Mike Caudle,East,Office Supplies
1530,CA-2015-148432,11/07/15,OFF-PA-10001274,7.3,MC-18130,Mike Caudle,East,Office Supplies
1531,CA-2015-103793,03/26/15,OFF-PA-10001125,74.352,BV-11245,Benjamin Venier,South,Office Supplies
1532,CA-2017-159884,08/31/17,OFF-ST-10000344,10.744,JF-15490,Jeremy Farry,West,Office Supplies
1533,CA-2017-159884,08/31/17,OFF-FA-10000585,8.376,JF-15490,Jeremy Farry,West,Office Supplies
1534,CA-2016-139885,12/04/16,OFF-ST-10003324,212.88,EB-13840,Ellis Ballard,East,Office Supplies
1535,CA-2017-124086,02/10/17,FUR-BO-10004015,203.983,MP-18175,Mike Pelletier,West,Furniture
1536,CA-2016-112389,10/29/16,OFF-ST-10000419,40.74,JM-15655,Jim Mitchum,East,Office Supplies
1537,CA-2016-112389,10/29/16,OFF-AP-10001626,11.67,JM-15655,Jim Mitchum,East,Office Supplies
1538,CA-2017-121888,09/15/17,TEC-PH-10000439,39.99,CL-11890,Carl Ludwig,East,Technology
1539,CA-2017-121888,09/15/17,OFF-AR-10003478,16.28,CL-11890,Carl Ludwig,East,Office Supplies
1540,CA-2017-121888,09/15/17,FUR-BO-10002545,782.94,CL-11890,Carl Ludwig,East,Furniture
1541,CA-2017-121888,09/15/17,OFF-BI-10001765,242.48,CL-11890,Carl Ludwig,East,Office Supplies
1542,CA-2014-166884,03/11/14,FUR-FU-10003981,8.32,CK-12205,Chloris Kastensmidt,East,Furniture
1543,CA-2014-166884,03/11/14,OFF-FA-10001561,10.464,CK-12205,Chloris Kastensmidt,East,Office Supplies
1544,CA-2014-107181,02/04/14,OFF-BI-10004230,82.896,DB-13270,Deborah Brumfield,West,Office Supplies
1545,CA-2014-107181,02/04/14,OFF-PA-10000350,34.24,DB-13270,Deborah Brumfield,West,Office Supplies
1546,CA-2014-150245,12/31/14,FUR-BO-10002613,1573.488,PC-18745,Pamela Coakley,East,Furniture
1547,CA-2015-111395,11/23/15,OFF-PA-10000994,335.52,VB-21745,Victoria Brennan,Central,Office Supplies
1548,CA-2015-111395,11/23/15,OFF-BI-10002867,23.912,VB-21745,Victoria Brennan,Central,Office Supplies
1549,CA-2015-111395,11/23/15,OFF-ST-10001291,27.056,VB-21745,Victoria Brennan,Central,Office Supplies
1550,CA-2014-134278,07/06/14,TEC-CO-10001046,559.992,EP-13915,Emily Phan,East,Technology
1551,US-2017-124926,11/13/17,OFF-AP-10004868,9.324,ME-17320,Maria Etezadi,Central,Office Supplies
1552,CA-2016-159345,06/17/16,OFF-PA-10000806,111.96,IG-15085,Ivan Gibson,West,Office Supplies
1553,CA-2014-130274,05/03/14,OFF-LA-10002195,21.56,JS-15940,Joni Sundaresam,Central,Office Supplies
1554,CA-2017-158386,10/16/17,OFF-BI-10003719,124.75,BO-11425,Bobby Odegard,South,Office Supplies
1555,CA-2015-111507,02/06/15,OFF-AR-10001315,5.28,VW-21775,Victoria Wilson,West,Office Supplies
1556,CA-2017-120761,09/04/17,TEC-AC-10000171,91.96,AB-10150,Aimee Bixby,East,Technology
1557,CA-2016-109176,05/09/16,OFF-EN-10003134,9.344,JW-16075,Julia West,East,Office Supplies
1558,CA-2016-109176,05/09/16,OFF-AR-10001955,79.36,JW-16075,Julia West,East,Office Supplies
1559,CA-2015-112116,03/16/15,FUR-TA-10001039,171.96,JE-15475,Jeremy Ellison,West,Furniture
1560,CA-2016-126809,04/09/16,OFF-BI-10003712,35.352,EB-13750,Edward Becker,West,Office Supplies
1561,CA-2014-105172,04/04/14,OFF-LA-10001641,18.9,PK-18910,Paul Knutson,West,Office Supplies
1562,CA-2017-107293,09/05/17,OFF-AR-10003732,2.78,CS-12400,Christopher Schild,West,Office Supplies
1563,US-2017-102890,06/30/17,FUR-TA-10000577,1044.63,SG-20470,Sheri Gordon,East,Furniture
1564,CA-2015-158554,11/09/15,OFF-PA-10004000,11.352,CM-12190,Charlotte Melton,East,Office Supplies
1565,CA-2014-116239,03/04/14,OFF-ST-10001370,354.9,CL-12565,Clay Ludtke,South,Office Supplies
1566,CA-2015-132101,03/19/15,TEC-PH-10004539,453.576,JO-15550,Jesus Ocampo,West,Technology
1567,CA-2015-129112,11/29/15,TEC-AC-10003038,21.48,AW-10840,Anthony Witt,Central,Technology
1568,CA-2015-129112,11/29/15,OFF-BI-10000088,8.784,AW-10840,Anthony Witt,Central,Office Supplies
1569,US-2017-152002,06/11/17,OFF-PA-10000357,122.97,DV-13465,Dianna Vittorini,West,Office Supplies
1570,CA-2017-165029,11/26/17,OFF-AR-10003504,12.84,AH-10075,Adam Hart,South,Office Supplies
1571,US-2014-157385,11/23/14,FUR-CH-10000863,603.92,SC-20095,Sanjit Chand,West,Furniture
1572,US-2014-157385,11/23/14,OFF-EN-10003160,21.84,SC-20095,Sanjit Chand,West,Office Supplies
1573,US-2014-157385,11/23/14,TEC-AC-10003280,29.99,SC-20095,Sanjit Chand,West,Technology
1574,US-2014-157385,11/23/14,FUR-CH-10000595,381.44,SC-20095,Sanjit Chand,West,Furniture
1575,CA-2014-101602,12/15/14,TEC-PH-10000169,40.68,MC-18100,Mick Crebagga,Central,Technology
1576,CA-2014-101602,12/15/14,FUR-CH-10004675,763.28,MC-18100,Mick Crebagga,Central,Furniture
1577,CA-2016-109057,04/22/16,OFF-ST-10002406,23.952,TT-21460,Tonja Turnell,Central,Office Supplies
1578,CA-2016-154403,05/23/16,OFF-PA-10001526,4.98,AP-10720,Anne Pryor,South,Office Supplies
1579,CA-2016-102456,02/27/16,OFF-AP-10004336,170.88,DL-12865,Dan Lawera,East,Office Supplies
1580,CA-2015-131338,08/09/15,TEC-PH-10003012,307.98,NP-18325,Naresj Patel,East,Technology
1581,CA-2015-131338,08/09/15,FUR-TA-10002607,382.806,NP-18325,Naresj Patel,East,Furniture
1582,CA-2015-131338,08/09/15,OFF-ST-10000642,41.96,NP-18325,Naresj Patel,East,Office Supplies
1583,CA-2015-131338,08/09/15,OFF-BI-10000545,1217.568,NP-18325,Naresj Patel,East,Office Supplies
1584,CA-2015-131338,08/09/15,FUR-FU-10002157,47.04,NP-18325,Naresj Patel,East,Furniture
1585,CA-2015-131338,08/09/15,FUR-FU-10001706,6.16,NP-18325,Naresj Patel,East,Furniture
1586,CA-2015-131338,08/09/15,TEC-PH-10000984,979.95,NP-18325,Naresj Patel,East,Technology
1587,CA-2015-131338,08/09/15,OFF-PA-10001357,143.7,NP-18325,Naresj Patel,East,Office Supplies
1588,CA-2015-131338,08/09/15,OFF-FA-10000992,10.65,NP-18325,Naresj Patel,East,Office Supplies
1589,CA-2015-131338,08/09/15,TEC-AC-10002600,247.8,NP-18325,Naresj Patel,East,Technology
1590,CA-2016-109911,05/12/16,OFF-AR-10001662,10.96,VG-21805,Vivek Grady,South,Office Supplies
1591,US-2016-132423,04/15/16,OFF-AR-10001221,33.488,MY-18295,Muhammed Yedwab,Central,Office Supplies
1592,US-2016-132423,04/15/16,OFF-FA-10002988,8.04,MY-18295,Muhammed Yedwab,Central,Office Supplies
1593,CA-2015-122826,06/23/15,TEC-PH-10004830,201.568,RD-19480,Rick Duston,West,Technology
1594,CA-2014-117317,10/19/14,OFF-PA-10004519,13.44,JF-15490,Jeremy Farry,West,Office Supplies
1595,CA-2015-118423,03/24/15,FUR-BO-10000362,359.058,DP-13390,Dennis Pardue,Central,Furniture
1596,CA-2017-149181,05/08/17,FUR-CH-10004540,47.992,MD-17350,Maribeth Dona,East,Furniture
1597,CA-2017-132234,10/16/17,FUR-FU-10001290,547.3,MY-17380,Maribeth Yedwab,East,Furniture
1598,CA-2017-158876,11/19/17,OFF-PA-10000308,16.896,AB-10150,Aimee Bixby,Central,Office Supplies
1599,CA-2017-158876,11/19/17,OFF-SU-10001165,6.672,AB-10150,Aimee Bixby,Central,Office Supplies
1600,CA-2017-158876,11/19/17,OFF-AR-10003373,99.136,AB-10150,Aimee Bixby,Central,Office Supplies
1601,CA-2017-158876,11/19/17,FUR-FU-10001967,15.992,AB-10150,Aimee Bixby,Central,Furniture
1602,CA-2016-164672,05/08/16,FUR-FU-10001488,211.96,GB-14530,George Bell,East,Furniture
1603,US-2016-132857,12/11/16,OFF-AR-10003251,6.672,CA-12775,Cynthia Arntzen,South,Office Supplies
1604,CA-2017-116645,11/30/17,OFF-AR-10001044,155.94,ME-17725,Max Engle,East,Office Supplies
1605,US-2016-115819,04/19/16,TEC-PH-10004700,39.96,JO-15280,Jas O'Carroll,West,Technology
1606,US-2016-115819,04/19/16,OFF-AR-10000823,5.46,JO-15280,Jas O'Carroll,West,Office Supplies
1607,US-2016-115819,04/19/16,OFF-AR-10004456,73.2,JO-15280,Jas O'Carroll,West,Office Supplies
1608,US-2016-115819,04/19/16,OFF-BI-10000050,5.84,JO-15280,Jas O'Carroll,West,Office Supplies
1609,US-2016-115819,04/19/16,OFF-PA-10002377,22.72,JO-15280,Jas O'Carroll,West,Office Supplies
1610,US-2016-115819,04/19/16,OFF-BI-10000591,9.336,JO-15280,Jas O'Carroll,West,Office Supplies
1611,CA-2014-156349,05/26/14,FUR-BO-10000362,290.666,ML-17395,Marina Lichtenstein,West,Furniture
1612,CA-2014-156349,05/26/14,TEC-PH-10000441,201.584,ML-17395,Marina Lichtenstein,West,Technology
1613,CA-2014-156349,05/26/14,TEC-PH-10002726,83.984,ML-17395,Marina Lichtenstein,West,Technology
1614,CA-2017-138380,12/21/17,OFF-ST-10003306,1000.02,YS-21880,Yana Sorensen,West,Office Supplies
1615,US-2016-113509,03/15/16,TEC-AC-10004855,83.976,PL-18925,Paul Lucas,East,Technology
1616,CA-2015-130022,08/10/15,OFF-LA-10002787,3.75,JK-16120,Julie Kriz,Central,Office Supplies
1617,CA-2015-130022,08/10/15,OFF-LA-10002043,41.4,JK-16120,Julie Kriz,Central,Office Supplies
1618,CA-2015-130022,08/10/15,OFF-AR-10001915,29.79,JK-16120,Julie Kriz,Central,Office Supplies
1619,US-2016-118780,09/10/16,OFF-ST-10000352,59.48,PN-18775,Parhena Norris,East,Office Supplies
1620,US-2016-118780,09/10/16,OFF-PA-10000575,6.69,PN-18775,Parhena Norris,East,Office Supplies
1621,CA-2017-108560,07/08/17,FUR-FU-10002937,198.46,JC-15385,Jenna Caffey,West,Furniture
1622,CA-2017-108560,07/08/17,OFF-LA-10003930,786.48,JC-15385,Jenna Caffey,West,Office Supplies
1623,CA-2017-108560,07/08/17,OFF-BI-10001107,23.168,JC-15385,Jenna Caffey,West,Office Supplies
1624,CA-2017-108560,07/08/17,TEC-AC-10003063,50,JC-15385,Jenna Caffey,West,Technology
1625,CA-2015-157084,12/19/15,TEC-PH-10002922,675.96,JG-15160,James Galang,West,Technology
1626,CA-2015-157084,12/19/15,TEC-AC-10002049,1265.85,JG-15160,James Galang,West,Technology
1627,CA-2015-164539,11/16/15,OFF-AP-10002457,523.25,PO-19180,Philisse Overcash,East,Office Supplies
1628,CA-2015-143119,09/24/15,FUR-CH-10001270,517.5,MC-17275,Marc Crier,South,Furniture
1629,CA-2017-101049,06/21/17,FUR-FU-10004415,17.92,AS-10240,Alan Shonely,East,Furniture
1630,CA-2017-101049,06/21/17,OFF-BI-10001510,41.256,AS-10240,Alan Shonely,East,Office Supplies
1631,CA-2016-106530,05/08/16,OFF-ST-10002011,1006.056,CL-12565,Clay Ludtke,East,Office Supplies
1632,CA-2016-106530,05/08/16,OFF-PA-10002986,10.688,CL-12565,Clay Ludtke,East,Office Supplies
1633,CA-2016-106530,05/08/16,OFF-PA-10004451,10.368,CL-12565,Clay Ludtke,East,Office Supplies
1634,CA-2016-106530,05/08/16,OFF-ST-10000649,25.12,CL-12565,Clay Ludtke,East,Office Supplies
1635,CA-2016-106530,05/08/16,TEC-AC-10001465,58.112,CL-12565,Clay Ludtke,East,Technology
1636,CA-2014-168984,11/26/14,OFF-PA-10001166,15.552,NW-18400,Natalie Webber,West,Office Supplies
1637,CA-2014-168984,11/26/14,OFF-ST-10001097,669.08,NW-18400,Natalie Webber,West,Office Supplies
1638,CA-2014-168984,11/26/14,TEC-PH-10000038,438.336,NW-18400,Natalie Webber,West,Technology
1639,CA-2016-157266,05/26/16,OFF-PA-10002689,19.44,TB-21280,Toby Braunhardt,East,Office Supplies
1640,CA-2016-157266,05/26/16,OFF-BI-10004728,9.64,TB-21280,Toby Braunhardt,East,Office Supplies
1641,CA-2016-157266,05/26/16,OFF-PA-10004675,12.7,TB-21280,Toby Braunhardt,East,Office Supplies
1642,CA-2016-157266,05/26/16,FUR-FU-10000629,41.37,TB-21280,Toby Braunhardt,East,Furniture
1643,US-2014-134712,11/29/14,OFF-FA-10003112,12.624,BS-11380,Bill Stewart,Central,Office Supplies
1644,CA-2015-111829,03/19/15,OFF-ST-10000142,1247.64,FH-14365,Fred Hopkins,West,Office Supplies
1645,CA-2015-111829,03/19/15,TEC-CO-10001766,3149.93,FH-14365,Fred Hopkins,West,Technology
1646,CA-2015-111829,03/19/15,OFF-PA-10004359,209.7,FH-14365,Fred Hopkins,West,Office Supplies
1647,CA-2015-105221,11/01/15,TEC-AC-10002323,35.36,VM-21685,Valerie Mitchum,East,Technology
1648,CA-2015-105221,11/01/15,OFF-FA-10001135,3.168,VM-21685,Valerie Mitchum,East,Office Supplies
1649,CA-2015-120341,09/26/15,OFF-BI-10004224,121.104,SF-20200,Sarah Foster,East,Office Supplies
1650,CA-2015-120341,09/26/15,TEC-PH-10003357,45.894,SF-20200,Sarah Foster,East,Technology
1651,CA-2014-135699,08/29/14,OFF-PA-10004475,109.92,HH-15010,Hilary Holden,West,Office Supplies
1652,CA-2014-135699,08/29/14,OFF-PA-10003001,13.36,HH-15010,Hilary Holden,West,Office Supplies
1653,US-2017-132444,11/18/17,OFF-ST-10003442,169.68,CD-12280,Christina DeMoss,West,Office Supplies
1654,US-2017-132444,11/18/17,TEC-AC-10003832,132.52,CD-12280,Christina DeMoss,West,Technology
1655,US-2017-132444,11/18/17,OFF-FA-10000611,2.96,CD-12280,Christina DeMoss,West,Office Supplies
1656,US-2017-132444,11/18/17,OFF-BI-10001116,8.448,CD-12280,Christina DeMoss,West,Office Supplies
1657,US-2017-132444,11/18/17,OFF-ST-10000563,95.94,CD-12280,Christina DeMoss,West,Office Supplies
1658,CA-2014-127159,05/12/14,FUR-FU-10000010,34.79,HL-15040,Hunter Lopez,Central,Furniture
1659,CA-2017-161809,01/20/17,TEC-PH-10004922,160.776,TH-21100,Thea Hendricks,West,Technology
1660,CA-2017-127285,10/30/17,OFF-BI-10004330,88.752,MM-18055,Michelle Moray,West,Office Supplies
1661,CA-2017-127285,10/30/17,OFF-BI-10002072,13.904,MM-18055,Michelle Moray,West,Office Supplies
1662,CA-2017-144526,04/30/17,TEC-PH-10002549,677.58,QJ-19255,Quincy Jones,East,Technology
1663,CA-2017-144526,04/30/17,OFF-BI-10002353,13.896,QJ-19255,Quincy Jones,East,Office Supplies
1664,CA-2016-128531,11/24/16,OFF-ST-10001325,41.92,NS-18505,Neola Schneider,Central,Office Supplies
1665,CA-2016-128531,11/24/16,TEC-AC-10002049,297.576,NS-18505,Neola Schneider,Central,Technology
1666,CA-2016-128531,11/24/16,OFF-FA-10002676,4.344,NS-18505,Neola Schneider,Central,Office Supplies
1667,CA-2016-128531,11/24/16,TEC-AC-10003023,94.992,NS-18505,Neola Schneider,Central,Technology
1668,CA-2016-128531,11/24/16,OFF-PA-10000167,74.352,NS-18505,Neola Schneider,Central,Office Supplies
1669,CA-2016-128531,11/24/16,OFF-AR-10003405,14.04,NS-18505,Neola Schneider,Central,Office Supplies
1670,US-2015-157154,01/10/15,FUR-TA-10001889,1018.104,MM-17920,Michael Moore,East,Furniture
1671,CA-2017-159457,10/19/17,TEC-PH-10002185,16.68,RD-19480,Rick Duston,Central,Technology
1672,CA-2016-107615,03/22/16,TEC-AC-10001013,58.58,RB-19645,Robert Barroso,West,Technology
1673,CA-2017-111647,07/03/17,TEC-PH-10002726,167.968,RD-19585,Rob Dowd,Central,Technology
1674,CA-2015-150560,12/11/15,OFF-LA-10003930,196.62,SW-20455,Shaun Weien,South,Office Supplies
1675,CA-2015-143077,09/17/15,FUR-FU-10003535,21.936,SF-20965,Sylvia Foulston,Central,Furniture
1676,CA-2015-143077,09/17/15,OFF-BI-10000088,6.588,SF-20965,Sylvia Foulston,Central,Office Supplies
1677,CA-2016-122728,05/18/16,OFF-ST-10000604,104.28,EB-13930,Eric Barreto,West,Office Supplies
1678,CA-2016-122728,05/18/16,OFF-PA-10004040,17.94,EB-13930,Eric Barreto,West,Office Supplies
1679,CA-2014-122882,09/07/14,OFF-ST-10002344,64.784,SB-20290,Sean Braxton,East,Office Supplies
1680,CA-2014-122882,09/07/14,TEC-PH-10003589,32.382,SB-20290,Sean Braxton,East,Technology
1681,CA-2014-122882,09/07/14,FUR-FU-10000758,42.368,SB-20290,Sean Braxton,East,Furniture
1682,CA-2014-122882,09/07/14,TEC-MA-10004679,399.54,SB-20290,Sean Braxton,East,Technology
1683,US-2016-101497,09/29/16,OFF-PA-10000176,18.97,PS-18760,Pamela Stobb,West,Office Supplies
1684,CA-2016-147585,11/07/16,FUR-FU-10002597,14.82,CB-12535,Claudia Bergmann,West,Furniture
1685,CA-2017-149489,04/24/17,OFF-AP-10002495,99.28,DK-12835,Damala Kotsonis,East,Office Supplies
1686,CA-2017-149489,04/24/17,OFF-BI-10002813,1.188,DK-12835,Damala Kotsonis,East,Office Supplies
1687,CA-2017-149489,04/24/17,OFF-BI-10002414,7.518,DK-12835,Damala Kotsonis,East,Office Supplies
1688,CA-2017-143798,12/10/17,OFF-PA-10000788,10.368,AW-10840,Anthony Witt,East,Office Supplies
1689,CA-2017-143798,12/10/17,FUR-FU-10004306,310.88,AW-10840,Anthony Witt,East,Furniture
1690,CA-2014-142839,08/16/14,FUR-TA-10001539,853.092,TS-21610,Troy Staebel,East,Furniture
1691,CA-2017-129833,12/09/17,OFF-PA-10000575,33.45,HF-14995,Herbert Flentye,Central,Office Supplies
1692,CA-2017-129833,12/09/17,OFF-BI-10004182,10.4,HF-14995,Herbert Flentye,Central,Office Supplies
1693,US-2016-154361,03/14/16,FUR-FU-10004020,21.88,HZ-14950,Henia Zydlo,East,Furniture
1694,US-2016-158708,06/26/16,TEC-AC-10003133,13.616,AB-10255,Alejandro Ballentine,Central,Technology
1695,CA-2015-156335,09/25/15,TEC-AC-10002006,63.96,PO-19195,Phillina Ober,East,Technology
1696,CA-2015-156335,09/25/15,OFF-BI-10003314,14.46,PO-19195,Phillina Ober,East,Office Supplies
1697,CA-2015-156335,09/25/15,TEC-PH-10002726,104.98,PO-19195,Phillina Ober,East,Technology
1698,CA-2015-148376,12/27/15,OFF-AP-10000240,106.96,AG-10900,Arthur Gainer,West,Office Supplies
1699,CA-2015-148376,12/27/15,OFF-LA-10002381,21.56,AG-10900,Arthur Gainer,West,Office Supplies
1700,CA-2014-135657,06/03/14,FUR-TA-10004086,515.88,SC-20725,Steven Cartwright,West,Furniture
1701,CA-2015-114069,07/13/15,OFF-BI-10000320,11.808,ND-18370,Natalie DeCherney,East,Office Supplies
1702,CA-2015-114069,07/13/15,FUR-CH-10000595,1931.04,ND-18370,Natalie DeCherney,East,Furniture
1703,CA-2015-114069,07/13/15,OFF-PA-10000349,9.96,ND-18370,Natalie DeCherney,East,Office Supplies
1704,CA-2014-139857,02/02/14,OFF-FA-10001843,12.35,CD-12790,Cynthia Delaney,West,Office Supplies
1705,CA-2016-106306,03/08/16,OFF-BI-10003676,9.702,PG-18820,Patrick Gardner,West,Office Supplies
1706,CA-2015-100545,11/22/15,OFF-BI-10003638,11.61,IM-15070,Irene Maddox,East,Office Supplies
1707,CA-2017-123491,10/30/17,OFF-LA-10003077,43.86,JK-15205,Jamie Kunitz,West,Office Supplies
1708,CA-2017-123491,10/30/17,TEC-PH-10003505,148.48,JK-15205,Jamie Kunitz,West,Technology
1709,CA-2017-123491,10/30/17,OFF-PA-10003424,7.42,JK-15205,Jamie Kunitz,West,Office Supplies
1710,CA-2017-123491,10/30/17,FUR-CH-10003061,71.992,JK-15205,Jamie Kunitz,West,Furniture
1711,CA-2017-123491,10/30/17,OFF-AR-10003514,19.9,JK-15205,Jamie Kunitz,West,Office Supplies
1712,CA-2017-123491,10/30/17,OFF-AP-10002684,1702.12,JK-15205,Jamie Kunitz,West,Office Supplies
1713,CA-2015-145401,01/30/15,OFF-PA-10004405,14.304,JP-15520,Jeremy Pistek,Central,Office Supplies
1714,US-2017-124968,09/08/17,FUR-TA-10004289,765.625,MM-18055,Michelle Moray,Central,Furniture
1715,CA-2017-104003,10/07/17,FUR-BO-10003965,307.666,DC-13285,Debra Catini,West,Furniture
1716,CA-2016-154788,04/30/16,OFF-BI-10003314,7.712,JL-15835,John Lee,East,Office Supplies
1717,CA-2016-169943,05/19/16,OFF-AP-10001563,242.9,BN-11515,Bradley Nguyen,East,Office Supplies
1718,CA-2016-169943,05/19/16,OFF-ST-10004123,454.9,BN-11515,Bradley Nguyen,East,Office Supplies
1719,CA-2016-169943,05/19/16,FUR-FU-10002088,35.92,BN-11515,Bradley Nguyen,East,Furniture
1720,CA-2016-169943,05/19/16,FUR-FU-10000010,39.76,BN-11515,Bradley Nguyen,East,Furniture
1721,CA-2016-169943,05/19/16,OFF-BI-10002824,47.744,BN-11515,Bradley Nguyen,East,Office Supplies
1722,US-2015-123218,12/20/15,TEC-PH-10001061,159.984,KD-16345,Katherine Ducich,Central,Technology
1723,US-2015-123218,12/20/15,TEC-AC-10000736,255.968,KD-16345,Katherine Ducich,Central,Technology
1724,US-2015-123218,12/20/15,FUR-BO-10003966,359.058,KD-16345,Katherine Ducich,Central,Furniture
1725,CA-2015-127453,12/19/15,OFF-AP-10000828,434.352,JK-15370,Jay Kimmel,East,Office Supplies
1726,CA-2015-127453,12/19/15,OFF-AP-10002906,3.552,JK-15370,Jay Kimmel,East,Office Supplies
1727,CA-2015-127453,12/19/15,OFF-AP-10003860,88.832,JK-15370,Jay Kimmel,East,Office Supplies
1728,US-2017-164056,04/29/17,FUR-TA-10001307,1048.35,FM-14215,Filia McAdams,East,Furniture
1729,CA-2016-106894,02/07/16,TEC-AC-10003063,100,CA-12265,Christina Anderson,South,Technology
1730,CA-2016-106894,02/07/16,OFF-LA-10001045,7.83,CA-12265,Christina Anderson,South,Office Supplies
1731,CA-2014-125136,09/28/14,OFF-PA-10001457,96.256,KD-16495,Keith Dawkins,South,Office Supplies
1732,CA-2014-125136,09/28/14,OFF-PA-10001804,10.688,KD-16495,Keith Dawkins,South,Office Supplies
1733,US-2016-131149,07/10/16,OFF-ST-10000689,338.04,LH-17155,Logan Haushalter,Central,Office Supplies
1734,US-2016-131149,07/10/16,OFF-AR-10002135,154.24,LH-17155,Logan Haushalter,Central,Office Supplies
1735,CA-2017-101483,07/29/17,OFF-AP-10002082,34.848,AG-10675,Anna Gayman,South,Office Supplies
1736,CA-2017-101483,07/29/17,TEC-PH-10003442,22,AG-10675,Anna Gayman,South,Technology
1737,CA-2017-101483,07/29/17,OFF-AR-10002833,4.368,AG-10675,Anna Gayman,South,Office Supplies
1738,CA-2015-130204,09/03/15,OFF-ST-10001325,31.44,DB-13120,David Bremer,West,Office Supplies
1739,CA-2015-130204,09/03/15,TEC-AC-10003038,17.9,DB-13120,David Bremer,West,Technology
1740,CA-2015-130204,09/03/15,TEC-AC-10003590,129.45,DB-13120,David Bremer,West,Technology
1741,CA-2014-110527,08/09/14,OFF-LA-10000262,20.88,ED-13885,Emily Ducich,West,Office Supplies
1742,CA-2017-152807,10/30/17,OFF-PA-10004355,20.736,MC-18100,Mick Crebagga,East,Office Supplies
1743,CA-2017-152807,10/30/17,FUR-FU-10004415,7.168,MC-18100,Mick Crebagga,East,Furniture
1744,CA-2017-152807,10/30/17,OFF-ST-10002486,11.168,MC-18100,Mick Crebagga,East,Office Supplies
1745,CA-2017-152807,10/30/17,TEC-AC-10001142,442.4,MC-18100,Mick Crebagga,East,Technology
1746,CA-2014-133270,06/06/14,OFF-AR-10002656,13.36,BM-11785,Bryan Mills,East,Office Supplies
1747,CA-2016-155670,08/13/16,OFF-BI-10000138,11.232,EM-14065,Erin Mull,South,Office Supplies
1748,CA-2016-155670,08/13/16,OFF-PA-10004947,10.272,EM-14065,Erin Mull,South,Office Supplies
1749,US-2014-157406,04/25/14,OFF-PA-10003543,10.368,DA-13450,Dianna Arnett,Central,Office Supplies
1750,US-2014-157406,04/25/14,OFF-AR-10002221,6.24,DA-13450,Dianna Arnett,Central,Office Supplies
1751,CA-2015-139094,11/22/15,FUR-TA-10004607,206.962,MO-17800,Meg O'Connel,Central,Furniture
1752,CA-2017-168837,10/14/17,FUR-FU-10001918,9.46,JW-15955,Joni Wasserman,West,Furniture
1753,CA-2017-116715,12/02/17,OFF-ST-10004340,559.62,VW-21775,Victoria Wilson,West,Office Supplies
1754,CA-2017-116715,12/02/17,OFF-PA-10004475,109.92,VW-21775,Victoria Wilson,West,Office Supplies
1755,CA-2017-116715,12/02/17,OFF-PA-10003893,8.56,VW-21775,Victoria Wilson,West,Office Supplies
1756,CA-2015-135622,12/08/15,OFF-PA-10000100,360.712,TT-21460,Tonja Turnell,Central,Office Supplies
1757,CA-2015-135622,12/08/15,TEC-PH-10001817,1718.4,TT-21460,Tonja Turnell,Central,Technology
1758,US-2015-107349,07/13/15,OFF-BI-10001765,41.568,SL-20155,Sara Luxemburg,Central,Office Supplies
1759,CA-2014-139017,05/11/14,TEC-AC-10001013,46.864,RM-19375,Raymond Messe,Central,Technology
1760,CA-2014-141817,01/05/14,OFF-AR-10003478,19.536,MB-18085,Mick Brown,East,Office Supplies
1761,CA-2015-130785,09/05/15,FUR-BO-10000330,411.332,AG-10900,Arthur Gainer,West,Furniture
1762,CA-2015-130785,09/05/15,OFF-BI-10001900,28.752,AG-10900,Arthur Gainer,West,Office Supplies
1763,CA-2015-130785,09/05/15,FUR-BO-10003159,293.199,AG-10900,Arthur Gainer,West,Furniture
1764,CA-2016-110254,08/04/16,OFF-SU-10002573,35.06,ML-17755,Max Ludwig,South,Office Supplies
1765,CA-2016-110254,08/04/16,OFF-LA-10004484,4.13,ML-17755,Max Ludwig,South,Office Supplies
1766,CA-2016-110254,08/04/16,FUR-FU-10001591,109.8,ML-17755,Max Ludwig,South,Furniture
1767,CA-2016-110254,08/04/16,OFF-LA-10002034,9.82,ML-17755,Max Ludwig,South,Office Supplies
1768,US-2014-158057,03/22/14,OFF-BI-10004410,7.644,CC-12685,Craig Carroll,South,Office Supplies
1769,US-2014-158057,03/22/14,OFF-BI-10002735,51.465,CC-12685,Craig Carroll,South,Office Supplies
1770,CA-2017-146024,03/02/17,OFF-SU-10001935,6.976,SC-20770,Stewart Carmichael,Central,Office Supplies
